sample_id,schema_version,source_type,document_id,document_title,sentence_text,sentence_type_candidate,obligation_level_candidate,subject_type_candidate,action_type_candidate,condition_type_candidate,evidence_type_candidate,work_type_candidate,hazard_candidate,equipment_candidate,confidence,noise_flag,reviewer_note
S0551,v0.2,kosha,31403,"연마휠 성형원, 도자원 및 관련 종사자 - 성형작업","●지게차운행시제한속도유지, 유도자배치",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=supervision
S0552,v0.2,kosha,33460,[중대재해_비금속]중량물 인양 중 러그 탈락으로 깔림,작업계획서 작성 및 작업지휘자 지정 후 안전작업 실시,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=supervision
S0553,v0.2,kosha,33460,[중대재해_비금속]중량물 인양 중 러그 탈락으로 깔림,"위험예방 대책을 포함한 작업계획서를 작성하고, 작업지휘자 관리 하에",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=supervision
S0554,v0.2,kosha,33460,[중대재해_비금속]중량물 인양 중 러그 탈락으로 깔림,"●  산업안전보건기준에 관한 규칙    제38조(사전조사 및 작업계획서 작성 등), 제39조(작업지휘자의 지정)",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=supervision
S0555,v0.2,kosha,37418,송풍기 유지보수 작업안전,"울 설치, 관계자 외 출입통제, 안전통로 확보",equipment_rule,informative,,,,kosha,,,,medium,0,v2_extra|zh=administrative
S0556,v0.2,kosha,31550,(기타금속제품제조업)줄걸이작업,● 신호수를 배치하여 신호를 준수한다.,requirement,informative,,,,kosha,,,,medium,0,v2_extra|zh=supervision
S0557,v0.2,kosha,31550,(기타금속제품제조업)줄걸이작업,크레인 취급작업 시 관계자외 출입 제한,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=administrative
S0558,v0.2,kosha,34487,[화재폭발누출 사고예방]_염화 티오닐,● 누출지역은 관계자 외 출입을 통제할 것,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=administrative
S0559,v0.2,kosha,30258,(정밀금형제조업)크레인 안전작업,● 크레인 보수공사 범위 내의 구역에는 관계자 외 출입을 금한다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=administrative
S0560,v0.2,kosha,30258,(정밀금형제조업)크레인 안전작업,● 반드시 지정된 신호수에 의해 명확한 신호를 받아 작업한다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=supervision
S0561,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,"천식 : 갑작스럽게 발생하는 기침, 천명음(숨을 내쉴 때 쌕쌕거림) 및 흉부압박감",condition_trigger,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0562,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,"비염 : 맑은 콧물 또는 코막힘, 결막염에 의한 충혈 동반",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0563,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,•감작반응이 발생한 경우 감작물질에 추가 노출된 직후 또는 수 시간 후에 증상이 발생하며,condition_trigger,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0564,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,그 양이 미량(노출기준 미만) 시 에도 호흡기계의 증상 유발,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0565,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,지속적인 감작물질 노출의 영향,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0566,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,•일반적으로 감작반응은 노출 즉시 발생하지는 않는다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0567,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,감작물질을 호흡한 후 수 개월에서,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0568,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,심지어는 수 년이 경과한 후 발생하기도 해서 원인규명에 어려울 수 있다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0569,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,•자동차 도장부서에서 6년간 근무하다,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0570,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,"천식증상이 발생하였고, 퇴직 이후 다른 업종에서 일을 하면서",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0571,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,천식 증상이 악화되어 병원치료 중 도료에 포함된 이소시아네이트로 발생한 천식으로 진단,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0572,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,호흡기 감작물질 노출 근로자의 보건관리,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0573,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,호흡기 감작물질(Respiratory sensitizer),descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0574,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,천식유발물질 또는 천식원인물질,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0575,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,"호흡을 통해 유입되는 물질로, 호흡기(코, 인두, 후두, 기관, 기관지 및 폐)에",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0576,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,작용하여 비가역적인 면역반응을 유발하는 물질,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0577,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,물질안전보전자료의 2번 항목 유해성·위험성 문구에서 옆의 그림과 함께,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0578,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,'호흡기 과민성 구분1' 이란 문구가 있으면 호흡기 감작물질이며 새로운 물질을,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0579,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,도입할 때 EU의 위험문구 분류코드 R42가 이에 해당,condition_trigger,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0580,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,•KOSHA GUIDE H-44-2011 호흡기 감작물질 노출 근로자의 보건관리 지침,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0581,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,※ 해당 자료의 자세한 내용은 공단 홈페이지▶정보마당▶법령/지침▶안전보건 기술지침을 참고하시기 바랍니다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0582,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,건강진단 실시 및 증상 발생 감시,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0583,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,•작업배치 전 및 채용 후 호흡기 천식 및 비염 등의 증상 발생 감시,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0584,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,"- 폐기능 검사, 증상 설문지 작성 및 피부단자 검사(Skin prick test) 시행",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0585,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,•정기적인 특수건강진단 실시,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0586,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,- 주기와 상관없이 직업성 천식으로 의심되는 근로자가 확인 또는 의심되는 경우에 실시,inspection_rule,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0587,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,"•기존의 감작물질을 안전하고 유해성이 낮은 물질로 대체하고, 감작물질의 사용 중단",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0588,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,•사용 중단 불가능 시 감작물질이 다른 장소로 확산되지 않도록 공정을 차단(밀폐),descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0589,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,•공정 차단(밀폐) 불가능 시 공정을 부분적으로 차단(밀폐)하고 국소배기장치 제공,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0590,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,"•보호조치가 적절하게 조절 및 관리가 된다고 할지라도, 근로자들에게 물질에 따른 적절한 호흡용",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0591,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,보호구를 지급·착용하도록 관리 감독,ppe_rule,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0592,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,"이소시아네이트(TDI, MDI 등)",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0593,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,우레탄 폼 제조 및 사용공정,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0594,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,접착제 및 레진(epoxy resin 등),descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0595,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,납땜용 플럭스(soldering flux),descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0596,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,소독제 성분(글루타르알데히드),descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0597,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,노출 업무를 중단시키고 의사(직업환경의학 또는 호흡기 전문의사)와 상담 조치,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0598,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,감작된 근로자가 발생한 공정 및 업무에 대한 공정관리 및 개선사항 검토,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0599,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,직업환경의학 전문의가 실시한 업무적합성 평가 결과에 따른 근로자 적정 배치 실시,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0600,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,증상(감작된) 근로자에 대한 조치,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0601,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,호흡기 감작물질에 대한 정보 및 건강 위해성,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0602,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,환기 장치나 보호장치의 오작동 시의 보고,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0603,v0.2,kosha,39008,호흡기 감작물질 노출 근로자의 보건관리,"초기 증상(기침, 쌕쌕거림, 호흡곤란 등의 증상) 발생 시 사업주에게 즉각 보고하고 조치하는",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0604,v0.2,kosha,31531,(유리제품가공업)유리수공구,유리작업관련 산업현장에서 인력으로 조작하는 수공구를 말한다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0605,v0.2,kosha,31531,(유리제품가공업)유리수공구,"작업자가 높은 곳에서 해머 사용 중 무게중심을 잃고 전도, 추락",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0606,v0.2,kosha,31531,(유리제품가공업)유리수공구,해머 등 타격공구 손잡이가 헐겁거나 파손되어 해머머리 비래,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0607,v0.2,kosha,31531,(유리제품가공업)유리수공구,수공구 설계기준을 벗어난 본래 용도 외 사용,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0608,v0.2,kosha,31531,(유리제품가공업)유리수공구,"가공물, 파편의 비래 또는 제품 결속용 밴드(Band) 해체 시 튕김",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0609,v0.2,kosha,31531,(유리제품가공업)유리수공구,작업장 내 정리정돈이 되어있지 않은 상태에서 통로 등에 방치된 수공구에 걸려 전도,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0610,v0.2,kosha,31531,(유리제품가공업)유리수공구,"● 작업의 형태, 대상물의 특성, 작업자의 체력 등을 고려하여 공구의 종류와 크기 선택",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0611,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 올바른 사용방법을 숙지하도록 반복훈련 실시,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0612,v0.2,kosha,31531,(유리제품가공업)유리수공구,"● 가공물, 파편의 비래가 발생할 수 있는 작업장에는 방호판을 설치하고 보안경, 안면보호구 등",ppe_rule,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0613,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 고소지역 작업 시 작업발판 설치 또는 안전대 착용,ppe_rule,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0614,v0.2,kosha,31531,(유리제품가공업)유리수공구,"● 손잡이 체결상태 및 수공구의 마모, 변형상태 점검",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0615,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 손잡이의 기름 등 이물질을 제거하고 이상 유무 확인 후 사용,inspection_rule,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0616,v0.2,kosha,31531,(유리제품가공업)유리수공구,적절한 종류와 크기의 공구 선택,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0617,v0.2,kosha,31531,(유리제품가공업)유리수공구,"보안경, 안면보호구 등 착용",ppe_rule,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0618,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 컨베이어 사용 시 안전수칙 준수,requirement,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0619,v0.2,kosha,31531,(유리제품가공업)유리수공구,"- 운반기계 등의 정비, 청소, 급유, 검사, 수리 등 이와 유사한 작업을 할 경우 근로자에게 위험을 미칠",condition_trigger,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0620,v0.2,kosha,31531,(유리제품가공업)유리수공구,우려가 있을 때에는 해당 기계의 운전을 정지하고 작업을 실시,condition_trigger,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0621,v0.2,kosha,31531,(유리제품가공업)유리수공구,- 근로자의 신체의 일부가 컨베이어에 말려드는 위험이 있을 경우 즉시 컨베이어 운전을 정지시킬 수,condition_trigger,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0622,v0.2,kosha,31531,(유리제품가공업)유리수공구,있는 급정지 장치를 컨베이어 점검로 상에 설치,equipment_rule,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0623,v0.2,kosha,31531,(유리제품가공업)유리수공구,- 작업장 내에는 근로자가 사용하기 위한 안전한 점검통로를 설치하고 항상 사용 가능한 상태로,inspection_rule,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0624,v0.2,kosha,31531,(유리제품가공업)유리수공구,유지하고 운전 중인 컨베이어 등의 위로 근로자가 넘어가도록 할 때에는 근로자의 위험을 방지하기,condition_trigger,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0625,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 벨트 컨베이어 가동 중인 상태에서 스커트 조정작업을 실시,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0626,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 벨트 컨베이어에 비상정지장치 및 보수 점검을 위한 건널다리 또는 점검통로 미설치,emergency_rule,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0627,v0.2,kosha,31531,(유리제품가공업)유리수공구,기계설비(컨베이어 등)를 가동시킨 후 수공구를 휴대하고 1차 미분 운반 벨트 컨베이어의 스커트를 점검·,inspection_rule,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0628,v0.2,kosha,31531,(유리제품가공업)유리수공구,조정하던 중 몸의 중심을 잃어 넘어지며 벨트와 드럼 사이에 몸이 끼어 사망,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0629,v0.2,kosha,31531,(유리제품가공업)유리수공구,재해사례 : 수공구를 휴대하고 컨베이어 조정작업 중 협착,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0630,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 작업에 적정한 수공구를 사용한다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0631,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 사용하기 적정한 상태를 유지한다.,requirement,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0632,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 수공구를 던지지 않는다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0633,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 손상된 수공구를 사용하지 않는다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0634,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 사용하기 전에 수공구 상태를 점검한다.,inspection_rule,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0635,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 수공구를 손에 들고 사다리 등을 오르지 않는다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0636,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 작업을 할 때 손이 수공구를 잡고 있지 않도록 한다.,condition_trigger,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0637,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 수공구는 설계된 목적 외로 사용하지 않는다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0638,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 사용할 수 없는 수공구는 꼬리표를 부착하고 수리될 때 까지 사용하지 않는다.,equipment_rule,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0639,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 수공구는 높은 곳에서 다른 작업자에게 떨어뜨리지 않도록 관리한다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0640,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 수공구는 각 작업자에게 책임을 부여하고 부적절한 수공구를 발견 시 즉시 수리 또는 보고 절차를,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0641,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 칼 등 날카로운 수공구는 적절한 방법으로 보호한다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0642,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 사용 후 적절한 보관함 등을 활용하여 제자리에 보관한다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0643,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 작업복 호주머니에 날카로운 수공구를 넣고 다니지 않는다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0644,v0.2,kosha,31531,(유리제품가공업)유리수공구,"● 모든 수공구는 기록·관리 하고, 항상 안전하고 정상적인 상태로 사용할 수 있도록 한다.",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0645,v0.2,kosha,31531,(유리제품가공업)유리수공구,● 산업안전보건기준에 관한 규칙 제3조 (전도의 방지),descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0646,v0.2,kosha,31531,(유리제품가공업)유리수공구,● KOSHA GUIDE G-44-2011 수공구 사용 안전지침,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0647,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,● 사출가공의 자동화는 원래 대량생산을 지향하는 사출가공업체에서 그 중요성이 인식되어 왔다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0648,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,최근 상품자체가 다양해져 다품종 소량생산에 대한 요구가 커짐에 따라서 사출가공도 이러한 요구에,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0649,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,대응할 수 있는 방향으로 생산체제가 변화되고 있다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0650,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,● 특히 가공생산 분야에서는 작업의 준비시간을 단축하여 시설 가동율을 극대화하고 생산성을 높이는 것이,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0651,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,그러나 아직도 몇몇 대형 업체를 제외하고는 금형교환을 인력이나 재래식 방법으로 행,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0652,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,이러한 재래식 방법은 가공시설물의 손상은 물론 금형의 파손이나 정도를 떨어뜨려,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0653,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,생산계획과 출하일정에 막대한 차질은 물론 안전사고를 불러오기도 하며 보관방법의 잘못으로 금형을,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0654,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,"● 또한 금형 탈, 부착에 소요되는 시간과 인력의 낭비는 생산비용을 높이는 요인이 되어왔으며, 금형낙하에",equipment_rule,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0655,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,"의한 협착, 요통 등 근골격계질환 위험 등의 위험요인도 있다.",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0656,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,"금형교환 작업시 수작업을 배제하고 볼트해체 및 체결작업 중 금형의 낙하 및 협착위험 제거, 금형교환 작업",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0657,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,시간을 단축시키기 위한 장치가 금형교환장치(Q.D.C ;Quick Die Changing system)이다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0658,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,금형 교환장치 (Q.D.C)란?,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0659,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,- 인력으로 금형 투입 및 조정작업 중 협착 위험,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0660,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,- 인력으로 상/하 금형을 볼트 체결 고정 시 금형 낙하 및 근골격계질환 발생 위험,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0661,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,- 가이드 리프트 및 롤을 이용하여 안전하고 쉽게 금형운반 및 조정 작업 실시,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0662,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,- 유압 크램프를 사용하여 쉽고 안전한 금형체결 실시,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0663,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,- 보조치구 등을 사용하여 금형을 최대한 균형있게 고정,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0664,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,■ 여기서 전체 체결력은 금형의 전체 체결력을 의미한다.,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0665,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,일반적으로 전체 체결력의 기준은 기계능력의,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0666,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,■ 전체 체결력의 비는 다음과 같으며 상형 - 60% 하형 - 40% 다음과 같은 공식이나 BOLT의 크기로 알,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0667,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,"FC = ∑FC/n(ton),   FC : 단위체결력(ton),   n : 사용될 클램프수,",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0668,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,(∑FC : 전체체결력(ton)),descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0669,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,■ 프레스 용량이 200TON일 때,condition_trigger,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0670,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,금형의 전체 체결력은 기계능력의 5~20%이므로 비율을 중간인 10%로 할때 금형전체 체결력은,condition_trigger,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0671,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,200(TON) X 10/100 = 20(TON),descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0672,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,"상형의 체결력비가 금형전체체결력의 60%이고 하형은 40%이므로,",descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0673,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,상형 : 20(TON) x 60/100 = 12TON,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0674,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,하형 : 20(TON) x 40/100 = 8TON,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0675,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,"상형에 4개, 하형에 4개의 클램프로 고정하고자 할 때,",condition_trigger,informative,,,,kosha,,,,medium,0,v2_extra|zh=
S0676,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,상형 : 12(TON) / 4 = 3TON,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0677,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,하형 : 8(TON) / 4 = 2TON,descriptive_noise,informative,,,,kosha,,,,medium,1,v2_extra|zh=
S0678,v0.2,kosha,31527,(플라스틱가공제품제조업)금형교환장치,"LY형 클램프를 쓸 때 2, 4, 6, 8, 10, 12, 16, 25, TON의 8종류 중 안전성과 경제성을 고려 4TON 클램",condition_trigger,informative,,,,kosha,,,,medium,0,v2_extra|zh=
